category,market_name,seller_name,business_name,crawled_at,shoppinglive_seller_name,replay_title,replay_views,replay_url,store_url,profile_url
취미레저,아디다스피트니스,서승도,(주)스포틀러,2026-03-24T01:55:44.190Z,아디다스피트니스,✨아디다스 브랜드데이✨역대급 혜택 UP TO ~55%,2299,https://view.shoppinglive.naver.com/replays/1866143,https://smartstore.naver.com/main/stores/2sWDyo9lcfDnRqkk48Kr8,https://brand.naver.com/adidasfitness/profile?cp=2
취미레저,스포틀러,서승도,(주)스포틀러,2026-03-24T01:55:44.190Z,스포틀러,🔥[스포틀러] 봄 맞이 유산소 지방 태우기 58% 특가 LIVE🔥,815,https://view.shoppinglive.naver.com/replays/1875091,https://smartstore.naver.com/main/stores/2wcOTNIbx7O95RBCTD2mf,https://brand.naver.com/sportler/profile?cp=2
취미레저,이고진헬스,이종애,(주)이고진,2026-03-24T01:55:44.190Z,이고진헬스,[EGOJIN] 봄맞이 건강 관리 홈트 라이브 특집,901,https://view.shoppinglive.naver.com/replays/1851795,https://smartstore.naver.com/main/stores/2sWDvMkJ61VQNaSUvtry1,https://brand.naver.com/egojin/profile?cp=2
취미레저,더이든 캠핑,,,2026-03-24T01:55:44.190Z,더이든 캠핑,3월 22일 시작! 🎁 사은품 증정 + 라이브 특가,499,https://view.shoppinglive.naver.com/replays/1874913,https://smartstore.naver.com/main/stores/2sWE0MKEfPbKmp0Mo3ZD0,https://smartstore.naver.com/the-eden/profile?cp=2
취미레저,아디다스골프,,,2026-03-24T01:55:44.190Z,아디다스골프,"[롯데아울렛 고양점] ""아디다스 골프"" 봄맞이",160,https://view.shoppinglive.naver.com/replays/1876969,https://shopping.naver.com/outlink/storehome/101958772,
취미레저,자손 창고,,,2026-03-24T01:55:44.190Z,나로채널v333,나로채널v333의 쇼핑라이브,22,https://view.shoppinglive.naver.com/replays/1878896,,
취미레저,에스엠테크놀로지,,,2026-03-24T01:55:44.190Z,에스엠테크놀로지,☀️자외선차단 마스크 야외활동🏕️캠핑 🎣낚시에 필수!,112,https://view.shoppinglive.naver.com/replays/1878330,https://smartstore.naver.com/main/stores/2sWE06f8sGo8ZQ96ATPcA,https://smartstore.naver.com/human00911/profile?cp=1
취미레저,커즈와일강남점,,,2026-03-24T01:55:44.190Z,커즈와일강남점,HDC영창 공식 직영 커즈와일 디지털피아노 최대 혜택 방송,300,https://view.shoppinglive.naver.com/replays/1850438,https://smartstore.naver.com/main/stores/2sWDypwzgRhqf1Od4ND4X,https://smartstore.naver.com/kurzweilgangnam/profile?cp=1
취미레저,파티마스토어,유은연,주식회사 파티마그룹,2026-03-24T01:55:44.190Z,파티마스토어,"네이버 단독! ☀️ 퍼펙트슬라이드, 케겔! 여름준비는 파티마로 🏃‍♀️",392,https://view.shoppinglive.naver.com/replays/1876917,https://smartstore.naver.com/main/stores/2svAZJeb3TygRTImyPFUv,https://brand.naver.com/patimastore/profile?cp=1
취미레저,더스크랙,장성훈,주식회사 더스크랙,2026-03-24T01:55:44.190Z,더스크랙,"[1시간 특가] 특허 오버레일 설계 적용, 하체 성형계단 에어버닝",435,https://view.shoppinglive.naver.com/replays/1875699,https://smartstore.naver.com/main/stores/2sWE0A1wbJH62su3UeHsl,https://brand.naver.com/duskrack/profile?cp=2
취미레저,디피아뮤직,,,2026-03-24T01:55:44.190Z,디피아뮤직,삼익 디지털피아노 베스트 품절주의 초특가,255,https://view.shoppinglive.naver.com/replays/1863921,https://smartstore.naver.com/main/stores/2ynKLCbPxXsT7thvrYG4V,https://smartstore.naver.com/dpiamusic/profile?cp=2
문화생활,스타영STARYOUNG,,,2026-03-24T01:55:44.190Z,스타영STARYOUNG,똑쟁아기그림책&낱말카드핫딜라이브 / 워크시트 증정,451,https://view.shoppinglive.naver.com/replays/1866411,https://smartstore.naver.com/main/stores/2sWDvgk3ZoJwhsvQ0R8gx,https://smartstore.naver.com/psy3457/profile?cp=1
문화생활,스타온StarOn,,,2026-03-24T01:55:44.190Z,스타온StarOn,[명화병풍&아기명화(병풍책)]핫딜 라이브 / 구매자전원 워크시트 증정,441,https://view.shoppinglive.naver.com/replays/1858263,https://smartstore.naver.com/main/stores/2vOb80An2h42N4OVIunkU,https://smartstore.naver.com/staron0108/profile?cp=1
문화생활,땡큐잉글리쉬,,,2026-03-24T01:55:44.190Z,땡큐잉글리쉬,땡큐잉글리쉬의 쇼핑라이브,229,https://view.shoppinglive.naver.com/replays/1810409,https://smartstore.naver.com/main/stores/2sWE0RE5C6hVwIBdnjChC,https://smartstore.naver.com/thankuenglish/profile?cp=1
문화생활,갓피플몰,,,2026-03-24T01:55:44.190Z,갓피플몰,갓피플쇼핑라이브 조혜련집사와 엄마동시 출연 성경통독 스토리 간증!,1626,https://view.shoppinglive.naver.com/replays/1802033,https://smartstore.naver.com/main/stores/2sWDvQ5w91iutgewY2VJA,https://smartstore.naver.com/godpeople/profile?cp=2
문화생활,가치샵몰,,,2026-03-24T01:55:44.190Z,가치샵몰,내 일상을 아트 갤러리로! 케이엔젤 감성 아트 라이브,313,https://view.shoppinglive.naver.com/replays/1778323,https://smartstore.naver.com/main/stores/2tmone0lwNFUGpFAKL8iB,https://smartstore.naver.com/gachishopmall/profile?cp=1
문화생활,온스타ONSTAR,,,2026-03-24T01:55:44.190Z,온스타ONSTAR,[별똥별국민책브랜드전][야물야물+인기전집x세이펜]초핫딜+사은품증정,1120,https://view.shoppinglive.naver.com/replays/1764347,https://smartstore.naver.com/main/stores/2yhCFhBZoslm3qOUS6Lmt,https://smartstore.naver.com/onstar2025/profile?cp=1
문화생활,사고두고,,,2026-03-24T01:55:44.190Z,사고두고,2025 아트라이브: 추석 에프터 컬렉팅 GO!,105,https://view.shoppinglive.naver.com/replays/1758648,https://smartstore.naver.com/main/stores/2sWDva0A85jZ1z66LoOcg,https://smartstore.naver.com/4go2go/profile?cp=1
문화생활,콘서트홀 나누,,,2026-03-24T01:55:44.190Z,콘서트홀 나누,"재즈 피아니스트 앙코르 콘서트, <언젠가 다시 만날 우리에게>",46000,https://view.shoppinglive.naver.com/replays/1759520,https://smartstore.naver.com/main/stores/2yAbgzgHaNdNgLsiTbUo8,https://smartstore.naver.com/concert_nanu/profile?cp=1
문화생활,기탄교육,,,2026-03-24T01:55:44.190Z,기탄교육,기탄교육 우리아이 2학기 집중학습세트📖,0,https://view.shoppinglive.naver.com/replays/1731346,https://smartstore.naver.com/main/stores/2sWDvkQSMxGpbufky5gbs,https://smartstore.naver.com/gitan/profile?cp=2
문화생활,JEBS정철영어성경학교,,,2026-03-24T01:55:44.190Z,JEBS정철영어성경학교,교회 공동체 프로그램 추천! [요셉이야기] 20% 할인★,418,https://view.shoppinglive.naver.com/replays/1710891,https://smartstore.naver.com/main/stores/2sWDveLarkNZE8v7aFcwZ,https://smartstore.naver.com/jebs/profile?cp=1
문화생활,명품먹거리연구소,,,2026-03-24T01:55:44.190Z,명품먹거리연구소,미추홀구청소년수련관 x 제물포여중 연극부! 공연 후기 연기자 인터뷰,243,https://view.shoppinglive.naver.com/replays/1715157,https://smartstore.naver.com/main/stores/2xChBxbgYLemnXNnAoTUX,https://smartstore.naver.com/luxuryfoodlab/profile?cp=1
문화생활,온다팩,,,2026-03-24T01:55:44.190Z,온다팩,2025 송도에서 무더위를 날려버릴 특별한 축제 8/22~8/30,0,https://view.shoppinglive.naver.com/replays/1701981,https://smartstore.naver.com/main/stores/2zxo1HiUUHekzANiqo7zy,https://smartstore.naver.com/ondafac/profile?cp=1
문화생활,디다노니아,,,2026-03-24T01:55:44.190Z,디다노니아,"[글로벌 9억 펀딩] 시간 순삭, 꿀잼 보드게임 렉시오",564,https://view.shoppinglive.naver.com/replays/1689361,https://smartstore.naver.com/main/stores/2sWDyzxMGKY6CQc5Drfa8,https://smartstore.naver.com/lexio2/profile?cp=1
문화생활,제이픽스토리,,,2026-03-24T01:55:44.190Z,제이픽스토리,"낙동강 생태 탐방선 연간 회원권 (부산타워, 태종대다누비열차, 해양치",1108,https://view.shoppinglive.naver.com/replays/1668362,https://smartstore.naver.com/main/stores/2z0zCScAMVk5Q1yyDEHcF,https://smartstore.naver.com/jpickstory/profile?cp=1
